sort,season,name,description,GDlng,Gdlat
60,YD12,YD12-海滨公园,,122.1139124,30.00138901
60,YD12,YD12-定海古城中大街,Day3pit stop.\n既有CP无奈的218，更有龙马的终点抱头痛哭相拥而泣,122.1051162,30.01847232
60,YD12,YD12-大沙里沙滩,DT：干：200个沙滩排球 湿：海滩集水,122.4192448,29.93588592
60,YD12,YD12-印象普陀,联合了联合了\n选手需要联合搭建一座乐高观音像\n顺便那家咖啡店的老板娘人真好,122.3818567,29.93347283
60,YD12,YD12-普陀大剧院,RB：谁有灵活的手指？\n不好意思并不是做手工而是计算器打歌的音游任务,122.3267313,29.96924867
60,YD12,YD12-凯浦町概念餐吧,Day 4  pit stop. \n清华学子死于拼不出captain's bar,122.3161238,29.94303439
60,YD12,YD12-公益新天地,Day5空点,121.4952116,31.2100236
60,YD12,YD12-正大广场,（RB点 剥毛豆）aj请飞雪老师吃三臭之缘由,121.4990572,31.23674038
60,YD12,YD12-世博轴,一群人不知道CR2起点并迷失在隔壁中国馆\n纸飞机在这里130次被扔下世博轴\nDT：无人问津的DT重温：空中旋转【转篮子】or空中飞跃【扔纸飞机】\n,121.4923772,31.18399852
60,YD12,YD12-东方体育中心,美丽冰壶（心疼迷失在凌兆新村的九鼎）,121.4802501,31.15394764
60,YD12,YD12-宜家家居,DAY0包线索处 突然淘汰点 终极回忆任务只有冠军完赛 最后的终点 本次比赛实际位移约为零,121.4348999,31.17810714
60,YD12,YD12-虹桥南丰城,野鸡掉的最后终点..,121.4081167,31.20714403
60,YD12,YD12-海俱丽景酒店,太空叔叔帮忙联系的准四星级。我终于在CRP吃了次酒店早餐！,121.8179099,29.91678032
60,YD12,YD12-海友酒店(沈家门店),DAY4住宿地，sv's secret 上演处,122.2999693,29.94320683
60,YD12,YD12-上海南站,开赛前一天，选手们被要求购买指定车票，在开赛日从上海南站前往浙江海宁,121.4294366,31.15287713
60,YD12,凌兆新村,@九鼎,121.489207,31.14090603
61,SH18,SH18-海粟绿地,新人线路起点,121.4174825,31.20954653
61,SH18,SH18-天山公园,老人路线起点,121.4162645,31.20884243
61,SH18,SH18-上海国际体操中心,老人线LEG1-联合路障 双人跳双绳,121.4132961,31.21278735
61,SH18,SH18-长风壹号绿地,LEG2-新人线 摩斯电码路障,121.3988293,31.21858895
61,SH18,SH18-祥和之光钟塔,LEG1+2 绕道：丢泡沫片/蒙眼指挥翻牌,121.3783979,31.24499233
61,SH18,SH18-118广场,LEG1+2路障：数出中环-金沙江路人行天桥上的圆形图案数量（1350~1360个）\n@数学老师耗耗,121.3793311,31.23227597
61,SH18,SH18-百联西郊购物中心,新人线 LEG1 终点,121.3698148,31.20875234
61,SH18,SH18-虹桥天地,老人线-LEG1终点,121.3152755,31.19423662
61,SH18,SH18-七宝老街,LEG1+2 路障：背诵《金刚莲花经》,121.3536301,31.15374005
61,SH18,SH18-上海师范大学中日友好园,LEG1+2绕道：乒乓/中国结,121.4182302,31.16070423
61,SH18,SH18-梦公园,LEG2老人线-波普鸭子数独，罚时到第二天的惨案,121.4147451,31.18290331
61,SH18,SH18-徐汇宜家,LEG1新人线：装饰画商品记忆,121.4340197,31.17801296
61,SH18,SH18-普希金像,LEG1终点，LEG2起点,121.4517937,31.20878272
61,SH18,SH18-泰戈尔铜像,LEG3 非常难寻找的泰戈尔铜像,121.4619458,31.2162241
61,SH18,SH18-太阳City广场,LEG3 路障：进入汉中路地铁站寻找四处工作人员，记忆填色方案，返回后对蝴蝶进行填色。,121.4573373,31.24242876
61,SH18,SH18-静安固体废弃物流转中心,半地下垃圾站的屋顶花园，LEG3 绕道：简化版的YD7牙签塔/永远都不可能完成的踢毽子,121.4499803,31.23967792
61,SH18,SH18-静安工人体育场,LEG3 终点（给Elevens餐吧拉了很多生意，选手再次出发后的问路也让店家十分困扰）,121.4392016,31.2335241
61,SH18,SH18-元代水闸遗址博物馆,LEG4 张华昕和四飞私藏多年的美丽地点,121.4304329,31.25960936
61,SH18,SH18-上海西站,LEG4路障-双人单手拼小火车,121.4002678,31.26253031
61,SH18,SH18-红坊,LEG4 路障：致敬广州赛捏泥人,121.4247667,31.19866993
61,SH18,SH18-新虹桥坊,LEG4 终点,121.4222628,31.19625183
61,SH18,SH18-浦东八佰伴南梦宫游戏厅,LEG5 对抗：桌上曲棍球,121.5170811,31.22809525
61,SH18,SH18-古城公园,绕道：YD12道具再利用，圆形拼图/滚珠迷宫,121.4939098,31.22809715
61,SH18,SH18-北外滩,LEG5 回忆任务-报纸寻字,121.5007188,31.24904654
61,SH18,SH18-虹口足球场,比赛终点,121.4799196,31.27178376
62,BJ2,BJ2-奥林匹克森林公园,北京赛第二季起点，奥林匹克森林公园内的奥利匹克宣言广场,116.3894658,40.01226105
62,BJ2,BJ2-中国科学技术馆,LEG1绕道：指南针（行走轨迹）/印刷术（方格密码）,116.397027,40.00617473
62,BJ2,BJ2-北新桥站,LEG1胡同寻景路障,116.417541,39.94033454
62,BJ2,BJ2-梁启超故居,LEG1寻景路障之一（共三处）,116.4236445,39.93777786
62,BJ2,BJ2-畅心园,LEG1寻景路障之一（共三处）,116.4196506,39.93906664
62,BJ2,BJ2-永宁寺遗存,LEG1寻景路障之一（共三处）,116.4183502,39.9396696
62,BJ2,BJ2-中国华侨历史博物馆,LEG1三岔任务（展厅记忆+语言学习）,116.4246103,39.94269884
62,BJ2,BJ2-东直门来福士广场,LEG1终点,116.43273,39.94065125
62,BJ2,BJ2-国贸溜冰场,LEG2路障：按照一定规则寻找商铺，拼出CRPBJ五个字,116.4594213,39.90941129
62,BJ2,BJ2-团结湖公园,LEG2绕道：两人三足/两手拼图,116.4661203,39.92407478
62,BJ2,BJ2-优乐汇,LEG2终点,116.4775504,39.9886045
62,BJ2,BJ2-望京体育文化广场,LEG3 三重花式跳绳,116.4709269,40.0003742
62,BJ2,BJ2-奥林匹克公园,LEG3 回忆任务,116.3934998,40.00013824
62,BJ2,BJ2-国家体育馆,北京赛第二季终点,116.3901399,39.99748933
63,GZ6,GZ6-琶洲商业广场,GZ6起点，起点任务：接头暗号,113.384574,23.09909471
63,GZ6,GZ6-郑氏宗祠,LEG1-RB1：谁更了解郑氏名人？,113.3817165,23.09865489
63,GZ6,GZ6-生物岛,LEG1-RB2：谁能精确定位？,113.3767235,23.06686478
63,GZ6,GZ6-地铁大学城北站,LEG1-RI，双让路。,113.3850662,23.05806341
63,GZ6,GZ6-北亭广场,LEG1-PS，强制减速带X2,113.3727378,23.05269595
63,GZ6,GZ6-崔氏宗祠,LEG2-RI,113.3709611,23.04846318
63,GZ6,GZ6-广东科学中心科学广场,LEG2-DT:艺术 或 科学，强制减速带。,113.3638929,23.03935703
63,GZ6,GZ6-广大校训塔,LEG2-RB：谁更懂得把握时光？,113.3696559,23.03982316
63,GZ6,GZ6-广工正门,LEG2-PS,113.397723,23.03365252
63,GZ6,GZ6-广工东一饭堂,LEG3-RI,113.3950248,23.04395248
63,GZ6,GZ6-大学城中心湖文化广场,LEG3-DT：排列 或 组合，双回转,113.391014,23.05218142
63,GZ6,GZ6-华师教一天台,LEG3-RB：谁更擅长指指点点？,113.3797208,23.05375662
63,GZ6,GZ6-蝴蝶亭,LEG3-PS,113.3799635,23.05378686
63,GZ6,GZ6-星海图书馆,LEG4-RB：谁是音乐大师？,113.3816282,23.05716034
63,GZ6,GZ6-广外公交站,LEG4-RI,113.3983723,23.06137145
63,GZ6,GZ6-广外图书馆,LEG4-RI：终极任务,113.3978136,23.06577014
63,GZ6,GZ6-中大图书馆,GZ6-终点,113.3918887,23.0672191
64,ZH3,ZH3-珠海大会堂,2016.11.26，珠海赛第三季起点,113.578393,22.27082059
64,ZH3,ZH3-烈士陵园,leg1-1 RB 观察桌游,113.5779085,22.27644961
64,ZH3,ZH3-美丽湾,leg1-2 FO 钓徽章,113.5838316,22.30838712
64,ZH3,ZH3-叠石,leg1-3 DT 叠石塔 or 你画我猜,113.6016003,22.32715868
64,ZH3,ZH3-唐国安纪念馆,leg1-4 PS 第一赛段中继站\n+ leg 2-1 RB 记住报章名字,113.5849404,22.33967011
64,ZH3,ZH3-淇澳北,leg2-2 RI 骑车找出4个数字，通过算式找出目的地,113.6487336,22.41348889
64,ZH3,ZH3-望慈山房,leg2-3 制动点,113.5951099,22.35804905
64,ZH3,ZH3-白马烤鱼,leg2-4 RB 找茬,113.5918781,22.35927755
64,ZH3,ZH3-共乐园,leg2-5 PS 第二赛段中继站,113.5888498,22.36146864
64,ZH3,ZH3-唐绍仪故居,leg3-1 RI 互喂茶果,113.5905115,22.35922703
64,ZH3,ZH3-唐家文化广场,,113.5992888,22.35892682
64,ZH3,ZH3-唐家文化广场,leg3-2 换挡点,113.5992888,22.35892682
64,ZH3,ZH3-北京理工大学珠海学院田径场,leg3-3 RB 双截棍,113.5475992,22.36453849
64,ZH3,ZH3-普陀寺,leg3-4 RB 打坐,113.5288357,22.31422936
64,ZH3,ZH3-九号仓音乐工厂,2016.11.26 珠海赛第3季终点,113.5197003,22.25359022
65,SY1,SY1-东陵公园,2017.1.15 SY1\n沈阳赛第一季起点,123.5946784,41.83032482
65,SY1,SY1-荷花湖冰雪大世界,冰雪,123.5938856,41.82886493
65,SY1,SY1-盛京鼓楼遗址,沈阳赛第一季第一赛段让路点中街商城（盛京鼓楼遗址）,123.4539109,41.80147439
65,SY1,SY1-刘老根大舞台,沈阳赛第一季第一赛段路障。,123.4537198,41.79995875
65,SY1,SY1-中街小吃一条街,二人转路障做任务室内点,123.4542175,41.80080345
65,SY1,SY1-张氏帅府,沈阳赛第一季第一赛段中继站,123.4581472,41.79345044
65,SY1,SY1-和平面馆,沈阳赛第一季第二赛段对抗任务点和平面馆。,123.4013679,41.79204317
65,SY1,SY1-1905创意文化园,沈阳赛第一季第二赛段绕道 快进地点,123.3826775,41.812261
65,SY1,SY1-宜家家居,沈阳赛第一季第二赛段路线信息。,123.3786637,41.80758809
65,SY1,SY1-皇姑屯事件历史博物馆,沈阳赛第一季第二赛段路线皇姑段事件博物馆,123.3894742,41.8167117
65,SY1,SY1-皇姑屯铁桥,沈阳赛第二赛段中继站。,123.38875,41.81573636
65,SY1,SY1-青年大街地铁站,沈阳赛第一季第三赛段第一个路线信息点,123.4329526,41.79221797
65,SY1,SY1-奉天图书馆,沈阳赛第一季第三赛段路障点，沈阳市图书馆。,123.4383961,41.76043824
65,SY1,SY1-南湖公园,沈阳赛第一季第三赛段回忆任务点。,123.4095345,41.76890613
65,SY1,SY1-东北大学,沈阳赛原来最后终点,123.4188083,41.76478395
65,SY1,SY1-水上楼阁,沈阳赛实际终点站。,123.4159585,41.77055862
66,YD13,YD13-汉中门广场,YD13起点，起点线任务：找到广场上的跟队获得6张福卡，之后和其他队伍交换福卡，集齐“金鸡福”、“银鸡福”、“铜鸡福”、“铁鸡福”、“野鸡福”和“美福”后即可出发。,118.7673264,32.04213812
66,YD13,YD13-金陵制造局,YD13的第一站，在这里选手遇到本季比赛的第一个路障任务，他们需要观察墙上的《21兵工厂之歌》简谱，之后对照这首歌前半部分的五线谱，做出下半部分的五线谱。,118.7861899,32.00614191
66,YD13,YD13-花雨广场三匹马雕塑,CRP在安徽的第一站。（空点）\n心疼在雨中凌乱的四飞,118.5039474,31.67955406
66,YD13,YD13-小九华寺,选手们需要爬到山顶的大雄宝殿，并数出走过的台阶数量。\n【小九这里与你无关】,118.4600118,31.66537308
66,YD13,YD13-滨江文化公园,路障2：描述矿石。因为采石矶门票太贵而选在这里遥望采石进行任务，但因为下雨，大家都无视了。,118.4547727,31.65779848
66,YD13,YD13-马鞍山市科技馆,DT：Boys（每人一只手拼船模）/ Girls（用筷子串珠子）,118.5053016,31.6630879
66,YD13,YD13-雨山湖暂亭,DAY1 终点,118.506326,31.6941637
66,YD13,YD13-铜陵植物园,DAY2-1 RB：拍摄特定的植物铭牌。,117.8308436,30.92887943
66,YD13,YD13-铜陵市体育场,DAY2 卡死无数人的广播操任务,117.8614632,30.96492786
66,YD13,YD13-市民书吧,DAY2 剪窗花（双喜）任务,117.782122,30.95153935
66,YD13,YD13-天井湖九曲桥,选手需要在此进行自拍,117.8011169,30.94213459
66,YD13,YD13-炼渣王,DAY2 Detour：铜线（用铜线制作迷你自行车）/ 铜钱（将铜钱根据朝代顺序丢进圈内）,117.8075045,30.9451496
66,YD13,YD13-长江路人民路天桥,DAY2终点,117.8108495,30.93045536
66,YD13,YD13-昭亭广场,DAY3 DETOUR：小顽童（穿老虎衣服，教路人小孩制作气球狗）/ 小神童（用算盘完成三道乘法题）,118.7449111,30.95906876
66,YD13,YD13-鳄鱼湖公园,选手们要首先在冬季观鳄房和鳄鱼合照，之后进行一个路障任务（用触觉辨认鳄鱼模型）\n60/人的门票简直心头一鳄,118.776524,30.90703944
66,YD13,YD13-梅溪公园,DAY3 路障2：①记忆一些天文学题目 ②观察一个星盘寻找答案 ③在不看星盘的情况下写下所有问题的答案,118.7494556,30.93648522
66,YD13,YD13-谢朓楼,选手们需要观察125个字，寻找其中缺失的诗句，并写在宣纸上。（125个字可以组成若干诗句，其中部分诗句缺失一个字，而缺失的7个字又能组成一个诗句）,118.7624628,30.94666022
66,YD13,YD13-春归街,十分有生活气息的终点,118.7533996,30.94654337
66,YD13,YD13-宣城城东客运站,DAY4 非常美丽的农班车上车点,118.7877201,30.95318856
66,YD13,YD13-狸桥客运站,DAY4 在从宣城到高淳的路上，选手们要在这里进行转车。,118.9262959,31.21004588
66,YD13,YD13-濑渚州公园,DAY4 RB：记忆桥的图片，规划一条经过每座桥一次后回到起点的路线。,118.8972395,31.32523862
66,YD13,YD13-红太阳广场,DAY4 选手需要凭红太阳广场的雕塑图片找到这里,118.8781453,31.32924404
66,YD13,YD13-高淳老街,DETOUR：高淳的（听一段高淳话录音，找到新四军第一支队司令部旧址，背诵一段诗）/ 世界的（学习瓜拉尼语语法规则做题）,118.8669451,31.321029
66,YD13,YD13-富克斯流行广场,DAY4终点,118.8700847,31.3231232
66,YD13,YD13-南京南站南广场,DAY4附加赛 盲文任务,118.8007775,31.96684259
66,YD13,YD13-五台山保龄球馆,DAY5 起点线对抗（保龄球）,118.7708895,32.04817224
66,YD13,YD13-袁枚像,选手们需要找到广州路的“随园主人”雕像,118.7712653,32.05161842
66,YD13,YD13-南京师范大学,金陵女子学院旧址文物保护牌，DETOUR领取点,118.7715116,32.0541613
66,YD13,YD13-南京师范大学孔子像,DETOUR：Cut Off（刻城市飞奔四个字的橡皮章）/ Reshape（将巴克球做成6*6*6的正方体）,118.7687672,32.05364256
66,YD13,YD13-虹桥新城市广场,选手们需要体验幕后生活，带蓝纸自寻打印店印刷「路线」的线索封套，并裁剪、黏贴完成制作。男选手都没有注意到一张一张剪的要求，纷纷遭到罚时。,118.7627544,32.07715708
66,YD13,YD13-古林公园拜梅亭,最终回忆任务：选手们需要用沙画进行你画我猜游戏，总共要猜对9组*3个，共27个和比赛有关的词汇。,118.7545855,32.06687617
66,YD13,YD13-鼓楼广场,YD13终点，可能应该叫做鼓楼市民广场，难道要怪狂想？\n【心疼骑在孔雀上的耗耗】,118.7849357,32.05887152
67,HZ6,HZ6-吴山广场,2017.3.11 杭州赛第六季起点。起点线任务：爬山抢跟队，跑得慢的队伍要爬更多台阶。,120.1636273,30.23929912
67,HZ6,HZ6-麒麟街,选手需要在这里记住《盗墓笔记》中的一段话，之后在孤山路楼外楼复述给工作人员。,120.1660482,30.26330092
67,HZ6,HZ6-楼外楼,选手要在这里将《盗墓笔记》中的台词复述,120.1420547,30.25029783
67,HZ6,HZ6-西泠印社,选手需要寻找西泠印社中的16个景点，将这些景点的年代顺序进行排序（鹤庐、题襟馆、闲泉、文泉、汉三老石室、遁庵、印泉、凉堂、仰贤亭、石交亭、宝印山房、数峰阁遗址、印人印廊、柏堂、莲池、鉴亭）,120.1398406,30.25090454
67,HZ6,HZ6-少年宫,第一赛段终点。洞洞和柠檬拒绝到场被某人第二次宣布淘汰。,120.1554101,30.26162832
67,HZ6,HZ6-西湖文化广场,第二赛段 路障1领取点,120.1630045,30.27648731
67,HZ6,HZ6-浙江自然博物馆,路障：谁想深入古墓？选手们会得到一些文字，他们需要根据生物标本区的展品，将这些文字组成8个生物名称。,120.1640468,30.27668527
67,HZ6,HZ6-叶种德堂,第二赛段 路障2：选手需要记住一些中药的主治病症。之后，工作人员会抽取一种病症，选手要说出哪种中药可以用于治疗。答对三题即可前往终点。,120.1707702,30.23944937
67,HZ6,HZ6-鼓楼,第二赛段终点,120.171471,30.23817662
67,HZ6,HZ6-状元馆,DETOUR：选手需要在河坊街中选择购买一份东坡肉或两杯藕粉，并带回状元馆门口吃完。,120.1714102,30.24010164
67,HZ6,HZ6-四世同堂人家,杨奇瑞创作的城市雕塑。选手需要在此合影后前往下一个地点。,120.1703702,30.24640104
67,HZ6,HZ6-西兴古镇戏迷广场,你演我猜任务，创造了大量黑照片,120.2233525,30.19170869
67,HZ6,HZ6-江南体育中心,第三赛段终点,120.2130334,30.2029265
67,HZ6,HZ6-星光大道,第四赛段路障：在星光大道找出五部电影主演的手印，记忆后返回辨认手印,120.2092485,30.20660298
67,HZ6,HZ6-星光大道二期,选手需要在“时光的收藏”艺术展中找到摄影棚，模仿工作人员提供的照片进行投影拍照。,120.207169,30.21034513
67,HZ6,HZ6-万象城,突然死亡+回忆任务：选手需要回忆比赛中的四个数字，之后用扑克牌表示这些数字并进行24点计算。问题：1.在西泠印社的任务中，正确答案中“9.仰贤亭”位于第几位？\n2.在西湖文化广场的任务中，你所拿到的该组题目的单字数量的个位数是？\n3.从第三赛段开始到目前为止，你们队所拿到的线索总数是？\n4.五个路障任务前的问题描述字数总数的个位数是？,120.2155208,30.25165339
67,HZ6,HZ6-杭州大厦501,因为庆春广场封闭修地铁而临时设立的终点，于是成功坑死YD9冠军，让YD9第六名上位。,120.2041081,30.25919436
68,WH1,WH1-华中科技大学南门,2017.4.3 武汉赛第一季起点,114.4134396,30.50786207
68,WH1,WH1-堂吉诃德雕像,绕道传统/现代，小游戏mini metro,114.4054386,30.50339735
68,WH1,WH1-湖北省图书馆,盲文任务,114.3301357,30.55560232
68,WH1,WH1-首义公园,人脸辨认任务,114.3111829,30.54226241
68,WH1,WH1-黄鹤楼,第一赛段PIT STOP,114.3006827,30.54526309
68,WH1,WH1-长江大桥桥头,步行穿越，拍照,114.2824356,30.55300204
68,WH1,WH1-晴川阁,书法临摹任务,114.2851859,30.55596261
68,WH1,WH1-晴川阁,迷之排队,114.2845278,30.55542909
68,WH1,WH1-古琴台,线索点,114.2639844,30.55408328
68,WH1,WH1-高山流水,CRP名曲《锦鲤抄》发源地，出土文物青铜编钟,114.2612881,30.55378942
68,WH1,WH1-琴台大剧院,第二赛段PIT STOP,114.2593556,30.56084628
68,WH1,WH1-汉正街地铁站,武汉老字号画卷,114.2751976,30.57156029
68,WH1,WH1-德华楼,汤包现已加入CRP美食套餐,114.2838789,30.57412484
68,WH1,WH1-科学技术馆,对抗任务，蒙眼算盘,114.2997599,30.58025231
68,WH1,WH1-观江台,回忆任务：最难的任务就是与你相遇,114.3019205,30.5817264
68,WH1,WH1-防汛纪念碑,城市飞奔武汉赛第一季终点,114.3055854,30.59154357
69,FZ4,FZ4-福州大学至诚学院健身广场,福州赛第肆季起点,119.2706438,26.07366408
69,FZ4,FZ4-怡山创意园,LEG1路障：拼塑料豆,119.2742194,26.06689423
69,FZ4,FZ4-北江滨公园,LEG1绕道点,119.2743618,26.06233673
69,FZ4,FZ4-北江滨望龙园,LEG1绕道点2：打旗语,119.2801228,26.05575003
69,FZ4,FZ4-北纬26沙滩酒吧前的沙滩,LEG1绕道点1：放风筝,119.2752898,26.06014029
69,FZ4,FZ4-青年会广场,LEG1中继站,119.3103135,26.05047864
69,FZ4,FZ4-肯德基(元洪店),LEG2路障：辨别饮料,119.3174492,26.05270046
69,FZ4,FZ4-陈秀清喜铺,LEG2绕道点,119.3188714,26.05467838
69,FZ4,FZ4-瀛洲中心幼儿园,LEG2绕道点：数糖/按样品摆糖,119.3184407,26.05508106
69,FZ4,FZ4-依强牛肉店,LEG2路线：喂队友牛滑，自己喝汤,119.3094594,26.05647962
69,FZ4,FZ4-蔡忠惠公祠,LEG2中继站,119.32529,26.03992995
69,FZ4,FZ4-天悦茶艺居(绿岛店),LEG3路障：摸麻将,119.3293999,26.03576019
69,FZ4,FZ4-复园里1号,LEG3回忆任务：驻点身边的单车,119.3184557,26.03884161
69,FZ4,FZ4-爱琴海购物中心,福州赛第肆季终点,119.2794541,26.04095509
69,FZ4,FZ4-望龙园,LEG1绕道：打旗语,119.2802098,26.05573905
70,JJ2,JJ2-北土城元大都遗址,2017.4.29 阔别四年的京津赛，从这里出发！,116.4028455,39.97607382
70,JJ2,JJ2-敕建火德真君庙,什刹海间谍RB,116.3956685,39.93676584
70,JJ2,JJ2-梅兰芳纪念馆,绕道任务：梅兰芳馆内记忆和护国寺街上的壁画,116.3794802,39.93547695
70,JJ2,JJ2-护国寺小吃总店,一个大组每人都要喝掉一碗豆汁,116.3747769,39.93509784
70,JJ2,JJ2-中华世纪坛日晷,空点，很多队伍在这里翻车,116.3213139,39.91159453
70,JJ2,JJ2-银座和谐广场PS,本赛段经历了张业淋组的撕逼，变为NEL,116.2985151,39.88148026
70,JJ2,JJ2-银座和谐广场中庭,天空中的鱼RB,116.2973405,39.88231512
70,JJ2,JJ2-华夏名亭园,亭台信息记忆RB,116.3803861,39.87234391
70,JJ2,JJ2-北京南站北广场PS,11进8，耗总遗憾出局,116.3780513,39.86694773
70,JJ2,JJ2-远洋未来广场,起跑线：条形码线索,117.2202635,39.13846477
70,JJ2,JJ2-远洋国际中心沃尔玛,杂货铺RI,117.2226351,39.13750992
70,JJ2,JJ2-鼓楼,DT1：鼓楼博物馆记忆并答题,117.1811216,39.1416052
70,JJ2,JJ2-长虹公园,DT2：健康步道100米滚铁环,117.1514326,39.13383213
70,JJ2,JJ2-奥城商业广场,找到图片中的地点签到，8进6,117.1699771,39.0784274
70,JJ2,JJ2-南翠屏公园,联合RB：坐船环湖一周并记忆物品和建筑,117.1568946,39.07738613
70,JJ2,JJ2-宾悦公园,DT：抖空竹or接飞盘,117.1467352,39.08177496
70,JJ2,JJ2-西开教堂,召集十个以上的路人一起拍一段视频,117.1940339,39.11800751
70,JJ2,JJ2-中心公园,天津男男被突然淘汰。\n终极回忆任务：大艺术家的十八个闪耀顺间,117.2043985,39.12465411
70,JJ2,JJ2-津湾广场,京津赛第二季终点：津湾广场的中影门口，一个类似TAR终点的台子上。最终心理夫妻夺冠，老周小任，桃子大倩，球球萌萌，清华男男分列2~5,117.2110744,39.13206248
71,SH19,SH19-大宁郁金香公园,SH19起点，鸽子乱飞但是任务非常豪华的一季,121.4466925,31.27916401
71,SH19,SH19-白沙滩,起点线路障：挖小鳄鱼,121.4460547,31.27778682
71,SH19,SH19-广中路（银行一条街）,选手们要观察沿途的商铺（其实只有银行），然后去大宁剧院对面答题,121.4552748,31.27936032
71,SH19,SH19-平型关路灵石路路口,银行配对（名称、图标、缩写）答题点,121.4573219,31.28305416
71,SH19,SH19-大宁剧院,DT：京剧/二人转。京剧：给脸谱涂色。二人转：两人转东北大手帕40秒。,121.457094,31.28348679
71,SH19,SH19-闸北公园,路障：找植物,121.4598186,31.27032339
71,SH19,SH19-四行仓库晋元纪念广场,第一赛段终点,121.4704859,31.24020197
71,SH19,SH19-大悦城摩天轮广场,背靠背电路图片找茬,121.4721196,31.24455574
71,SH19,SH19-邮政博物馆,路障：在上海城区地图上寻找地点，并用馆内的邮编地图查找邮编号,121.4851073,31.24444652
71,SH19,SH19-上海自来水科技馆,TAR6上海段DT再现（连ICE没人选都重现了）,121.5271719,31.25263991
71,SH19,SH19-阳普龙江菜市场,绕道之ICE：在自来水科技馆听一段TAR6主持人介绍ICE任务的听力，借助翻译文字到这里复述英文主持词。然后和TAR6一样没有人完成ICE任务。,121.5277691,31.25506821
71,SH19,SH19-东方渔人码头,绕道之BRICKS：绳索套物,121.5332994,31.25106407
71,SH19,SH19-定海桥渡口,第二赛段终点,121.5621157,31.27212951
71,SH19,SH19-金桥路渡口,第三赛段起点,121.5678907,31.26894723
71,SH19,SH19-名人苑,路障：辨认园内的10个名人雕像。,121.5670086,31.24611627
71,SH19,SH19-第一食品三鑫店,互相喂食酸辣粉,121.5183571,31.22835176
71,SH19,SH19-华能联合大厦,TAR6 switchback地点。绕道：在原地叠硬币，或者去陆家嘴中心绿地丢飞机。,121.507965,31.23895884
71,SH19,SH19-陆家嘴中心绿地,绕道之丢飞机,121.5054446,31.23852031
71,SH19,SH19-陆家嘴环岛,第三赛段终点,121.501112,31.23852239
71,SH19,SH19-大众书局,LEG3.5的空点。鸽掉了一个我们觉得太low的成语接龙对抗任务,121.4796435,31.23278836
71,SH19,SH19-上海城市规划展示馆,突然死亡+回忆任务。因为太晚了再+终点。,121.4757848,31.23168273
71,SH19,SH19-大世界,原定的终点，太晚惨遭取消。,121.480019,31.22654263
72,NJ4,NJ4-鼓楼市民广场,2017.5.20南京赛第四季起点,118.7852578,32.05887429
72,NJ4,NJ4-白马公园,LEG1 联合路障：一人描述照片，另一人在公园中寻景拍照,118.8154466,32.06018438
72,NJ4,NJ4-紫金山天文台,LEG1 制作日晷,118.8292161,32.06563229
72,NJ4,NJ4-午门,LEG1终点,118.8175599,32.0373896
72,NJ4,NJ4-明故宫,LEG2 狂想的迷之纯人品任务bingo,118.818503,32.04239849
72,NJ4,NJ4-南京博物院,连续DT：感触（寻找盲文+VR游戏）或者视听（寻找语音导览标志+找展品中的店铺）,118.8252195,32.04128834
72,NJ4,NJ4-中央体育场旧址,LEG2终点,118.868041,32.04328557
72,NJ4,NJ4-南京大学仙林校区,路障：辨认香水,118.960127,32.1136959
72,NJ4,NJ4-南京中医药大学仙林校区,路障：学习穴位知识并实际操作,118.9448586,32.10393015
72,NJ4,NJ4-金鹰奥莱城,LEG3终点,118.9269286,32.10255914
72,NJ4,NJ4-郑和宝船遗址公园,LEG4 路障：十三巧板拼图,118.73623,32.06199953
72,NJ4,NJ4-渡江胜利纪念馆,路障：Bop it；回忆任务：帽子排序,118.7314165,32.07414072
72,NJ4,NJ4-荔枝广场,NJ4终点,118.7865467,32.05790626
73,QD3,QD3-城市飞奔运动梦工厂,青岛赛第三季起终点,120.4060487,36.31548423
73,QD3,QD3-青岛农业大学,,120.3972179,36.32119344
73,QD3,QD3-国学公园,,120.4426606,36.30650738
73,QD3,QD3-足球运动公园,,120.4283362,36.30491088
73,QD3,QD3-家佳源购物中心,,120.4149712,36.30440811
73,QD3,QD3-奥林匹克雕塑文化园,,120.3973041,36.28534077
73,QD3,QD3-城阳区图书馆,,120.3979909,36.3031947
73,QD3,QD3-人民广场,,120.3962048,36.30463967
74,CQ1,CQ1-解放碑,2017.6.3 重庆赛第一季起点,106.5771713,29.55729706
74,CQ1,CQ1-通远门,LEG1,106.5669004,29.55515879
74,CQ1,CQ1-重庆川剧团,DT任务之画脸谱,106.566369,29.55444771
74,CQ1,CQ1-十八梯,DT扁担送货任务需要将货品运送到这里,106.5722757,29.55067674
74,CQ1,CQ1-冒大姐火锅,RB：剪鹅肠、剪辣椒,106.5630592,29.55598932
74,CQ1,CQ1-苏联大使馆旧址,第一赛段终点,106.5550607,29.55297168
74,CQ1,CQ1-重庆人民广场,第一赛段终点,106.5525986,29.56210874
74,CQ1,CQ1-重庆市政府,LEG2 DT领取点,106.5516715,29.56309712
74,CQ1,CQ1-周公馆,DT恩来的周公馆-参观回答问题,106.5503051,29.56524392
74,CQ1,CQ1-雾季公演雕刻处,DT曹禺的周公馆：表演话剧,106.5496544,29.56507634
74,CQ1,CQ1-三峡博物馆,LEG2 RB,106.550771,29.56202763
